Geneid	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation
gene-SYNPCC7002_RS02880	3462.7515252451735	3172.8240315149055	3544.830291541563	3221.2552195378585	2856.179687720148	2766.1123623338826	2798.104805828453	2614.4610979368963	4175.9542418429455	4040.5962314223448	4488.435893528096	4805.761659862463	3652.0903126615417	4131.240241892781	3850.3539942882153	3834.516587184566
gene-SYNPCC7002_RS02885	2285.013361135623	2341.6919497000076	2277.985046376947	2192.095965598337	5555.218567353808	5265.095218351408	4929.105270660587	5520.11870738506	2463.3289616266397	2565.4262680254733	2474.118215939964	3058.433923414587	2620.858892686828	2637.413487759425	2399.1824717706977	2422.47389736827
gene-SYNPCC7002_RS16380	44.73839179903325	60.941041880343505	50.62188991948772	55.63022994267683	200.79103255495693	229.74960952806146	223.02310074545608	284.8890058467627	94.16798817222238	102.37772616634437	108.59119097245394	117.19384911434287	113.48048813695543	94.19333884855091	72.41750306795129	73.33774893522394
gene-SYNPCC7002_RS02890	620.7451862115863	653.495427823258	822.9302104860311	602.660824378999	1177.828556907519	1096.780874056579	1015.8849611048528	1170.0423007654867	502.52262847045773	551.1112661811654	538.0644597734205	612.8261693270846	537.6813604584316	478.92669470882925	558.6493093813385	515.6924250524477
gene-SYNPCC7002_RS02895	1908.0924102287681	2709.9314368067644	3290.422844766702	3225.2288073909067	909.3796764264354	888.9121797216663	882.267596781584	828.3857439381883	914.3975673919538	913.4220503412803	886.338910099489	870.8154066135199	933.0617913483002	765.4867114875193	804.1164301701085	965.0316486873119
gene-SYNPCC7002_RS02900	2745.8187966656656	2792.9149831970194	2464.896639925825	2528.5264038230966	2314.189400569993	2284.732228084611	2269.530232255522	2291.72705810311	2889.285095041178	2781.483157662239	2822.392666266033	2549.7800644113627	2842.4160361923123	2959.7935066354516	3004.856133793563	3020.8168013794625
gene-SYNPCC7002_RS02905	1315.3087188915774	1257.719374977302	1108.4895895190389	1263.6009372693736	1038.1478386084186	1028.4030140779894	997.2178293243961	910.38331757674	1196.9015319086209	1166.0424136088832	994.9301010719429	1211.0031075148763	1160.9234064169489	1138.2800666486855	1160.5610231928817	1009.2671162990342
gene-SYNPCC7002_RS02910	3518.674514993965	3219.502276359424	2612.86831815202	2960.322950521017	4448.685377078122	4409.9161162191795	4170.630232002031	4212.3625329445695	5293.649054728202	5540.3634407163245	5004.97777491058	6129.075539445251	5066.993859194534	5260.233641331047	5173.61927762078	4895.003718612963
gene-SYNPCC7002_RS02915	731.4727059141936	785.7504548827269	854.0821427441774	970.8799654281456	1047.6053872432535	1023.8444900794167	1009.0075967646845	1054.4046969162473	1117.6948128852562	1350.8541530520245	1201.3511938213824	1354.2400342101841	1588.726833917376	1385.040081097002	1574.3753264383176	1420.1913285868764
gene-SYNPCC7002_RS02920	2346.528649859294	2352.0648929987897	1969.06171815033	2262.2960176688575	3832.489708331569	3459.91971491664	3373.8384491625384	3566.894453276996	3325.802124325499	3762.04904139833	3354.587331932834	4386.6308800438055	3993.4324158671457	4844.986950350815	4399.598433141248	4141.836677960743
gene-SYNPCC7002_RS02925	7.829218564830819	20.745886597563747	9.085980241959334	13.245292843494484	15.277578563964113	18.23409599429059	15.71968992038457	18.922516993511916	22.88194105119422	28.585988475018233	35.21876463971479	31.740000801801195	30.621719021083212	26.533334886915746	20.690715162271797	26.77409881762144
gene-SYNPCC7002_RS02930	101.77984134280064	93.35648968903685	61.00586733886981	72.84911063921966	103.30553124204306	112.13969036488713	116.91519378286024	80.94632269446764	114.40970525597112	144.9243136640459	143.80995561216875	105.80000267267064	134.1951804159235	149.91334211107397	126.02526507929186	157.15231914690844
gene-SYNPCC7002_RS02935	125.2674970372931	116.69561211129607	149.26967540361764	124.50575272884814	130.9506734054067	95.7290039700256	112.98527130276409	132.4576189545834	102.08866007455885	104.37209745529913	110.54778900799366	139.16769582328214	145.00284595277637	126.03334071284979	140.1325708717499	104.76821276460564
gene-SYNPCC7002_RS02940	985.3630793737073	1089.1590463720966	703.514470163137	917.8987940541676	1222.206285117129	1089.4872356588628	1074.833798306295	1198.4260762557547	1056.96966163401	981.8954645953937	971.4509246454664	1311.1061869667108	1160.9234064169489	1354.526745977049	1074.0362143324724	975.5084699637724
gene-SYNPCC7002_RS02945	5682.8942182721985	5915.170916130363	5913.675140338104	6564.367133235866	5994.630827003061	5640.717595833795	5666.948216298637	6002.642890719613	5797.93183251029	6069.536622718987	5385.536092823054	5923.98630349515	6298.167091601026	6419.740375889265	6249.536466058913	6073.064066588307
gene-SYNPCC7002_RS02950	872.3986400811483	847.988114675418	732.0704080664377	769.5515142070295	804.61913770211	840.5918253367962	821.3537983400937	714.8506419771168	660.0559918613718	819.6865997604065	750.3553466294791	915.5769462058037	811.475554058705	680.5800398493889	867.1290627097544	793.9102345051227
gene-SYNPCC7002_RS02955	407.11936537120255	416.21434986362266	504.9209020174544	396.03425602048503	597.2805714768828	721.1584965741929	665.1393797562721	563.4705060290215	598.4507659543104	656.8129444957677	678.9395183322796	803.2661741378918	655.6650425690758	558.5266993695765	690.3174967776135	599.5069952641322
gene-SYNPCC7002_RS02960	4385.480856100235	4495.374302109594	3700.5899528322943	3366.9534408162976	7528.936217069743	8015.708599090144	7546.433642404618	7622.6205955530495	9166.857614970731	9601.568175457867	10302.466956134347	8277.62943987487	10877.915362842441	10029.600587254152	10264.475694592473	10834.197291113163
gene-SYNPCC7002_RS02965	2755.884934820448	2406.5228453173945	1848.3479806500131	1908.646698747555	5313.687325294947	5876.849138959858	5540.208216315536	5341.40604689078	7048.517918423636	7645.089940993248	7139.626231684405	6776.897094271757	7563.564598207553	7443.927102524212	6966.187600315781	6805.277464687606
gene-SYNPCC7002_RS02970	597.2575305170939	589.961150118219	638.6146112919989	597.3627072416012	616.1956687465525	514.2015070389947	528.5745735729312	586.5980267988693	777.1059210847884	856.2500733912437	811.98818474898	632.3584775128083	868.2157981271828	858.3533835917244	982.8089702079103	970.8521049520122
gene-SYNPCC7002_RS02975	502.1884479441482	565.325409783612	552.9467975820966	545.7060651519727	507.07010757538035	454.9406950575503	564.9263565138205	520.3692173215777	602.8511392333862	771.1568983958407	844.2720523353852	719.4400181741604	853.805577411379	704.460041247613	879.3553943965513	944.0780061343908
